Item_FatContent,Item_Weight,Total_Sales,Outlet_Type,Rating,Outlet_Size,Outlet_LocationType,Outlet_Identifier,Item_Type,Item_Identifier,Outlet_EstablishmentYear,Item_Visibility
LowFat,20.75,153.0024,SupermarketType1,3.5,Small,Tier2,OUT017,SoftDrinks,DRE49,2020,0.021370201
LowFat,16.2,260.6278,SupermarketType1,3.5,Small,Tier2,OUT045,FruitsandVegetables,FDU55,2015,0.035984104
LowFat,6.17,66.3826,SupermarketType1,3.5,Medium,Tier1,OUT049,Meat,FDL27,2012,0.010647477
LowFat,7.575,195.2768,SupermarketType1,3.5,Small,Tier1,OUT046,Dairy,FDB27,2010,0.055390121
LowFat,19.35,175.4738,SupermarketType1,3.5,Small,Tier1,OUT046,Meat,FDH19,2010,0.033088472
Regular,7.84,51.935,SupermarketType2,3.5,Medium,Tier3,OUT018,Canned,FDZ13,2022,0.154120252
LowFat,10.895,133.6284,SupermarketType1,3.5,Small,Tier1,OUT046,FruitsandVegetables,FDH57,2010,0.035747522
Regular,6.635,39.7506,SupermarketType1,3.5,High,Tier3,OUT013,FrozenFoods,FDL52,2000,0
LowFat,18.1,156.7288,GroceryStore,3.5,Medium,Tier3,OUT010,Dairy,FDC15,2011,0.297883712
Regular,11.8,34.7558,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDU21,2017,0.076705948
LowFat,10.8,245.9144,SupermarketType1,3.5,High,Tier3,OUT013,FruitsandVegetables,FDL08,2000,0.049677651
LF,11.395,151.6708,SupermarketType1,3.5,High,Tier3,OUT013,HealthandHygiene,NCQ05,2000,0
LowFat,7.76,99.77,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDD58,2017,0.059341019
LowFat,16.75,186.4556,SupermarketType1,3.5,Small,Tier1,OUT046,SnackFoods,FDV45,2010,0.045047439
LowFat,6.36,164.5526,SupermarketType1,3.5,High,Tier3,OUT013,Household,NCX42,2000,0.00597362
LowFat,11.5,128.1652,SupermarketType1,3.5,Small,Tier1,OUT046,FruitsandVegetables,FDP19,2010,0.173516063
Regular,,88.4172,GroceryStore,3.5,Small,Tier1,OUT019,Canned,FDL38,1998,0.02579577
LowFat,4.61,172.8396,GroceryStore,3.5,Medium,Tier3,OUT010,HardDrinks,DRF23,2011,0.205294827
LowFat,9.6,105.128,SupermarketType1,3.5,Medium,Tier1,OUT049,BakingGoods,FDH12,2012,0.085085743
LowFat,6.42,178.6002,SupermarketType1,3.5,Medium,Tier1,OUT049,Dairy,FDM39,2012,0.053553794
LowFat,7.39,249.5066,SupermarketType1,3.5,Medium,Tier1,OUT049,Household,NCC43,2012,0.092927148
LowFat,15.35,122.873,SupermarketType1,3.5,Medium,Tier1,OUT049,Household,NCP54,2012,0.035204319
LowFat,20.2,124.4046,SupermarketType1,3.5,Medium,Tier1,OUT049,Household,NCG30,2012,0.112495847
LowFat,18.5,129.9284,SupermarketType1,3.5,Medium,Tier1,OUT049,Others,NCN07,2012,0.033997473
LowFat,12.85,157.663,SupermarketType1,3.5,Medium,Tier1,OUT049,SnackFoods,FDP34,2012,0.137441201
LowFat,15,65.2168,SupermarketType1,3.5,Medium,Tier1,OUT049,SoftDrinks,DRD13,2012,0.049155769
Regular,16.5,181.2292,SupermarketType1,3.5,Medium,Tier1,OUT049,Breakfast,FDR37,2012,0.066352552
Regular,15.15,147.876,SupermarketType1,3.5,Medium,Tier1,OUT049,FrozenFoods,FDS16,2012,0.066279832
Regular,10.3,191.653,SupermarketType1,3.5,Medium,Tier1,OUT049,FruitsandVegetables,FDF21,2012,0.058918844
Regular,13.5,147.6102,SupermarketType1,3.5,Medium,Tier1,OUT049,FruitsandVegetables,FDR19,2012,0.159968994
Regular,6.67,90.0514,SupermarketType1,3.5,Medium,Tier1,OUT049,SnackFoods,FDS33,2012,0.123620492
Regular,7.81,168.7158,SupermarketType1,3.5,Medium,Tier1,OUT049,SnackFoods,FDT33,2012,0.034043503
Regular,8.51,173.5422,SupermarketType1,3.5,Medium,Tier1,OUT049,SnackFoods,FDI10,2012,0.078526225
LowFat,,59.3536,GroceryStore,3.5,Small,Tier1,OUT019,FrozenFoods,FDY52,1998,0.012865901
LowFat,,173.8054,GroceryStore,3.5,Small,Tier1,OUT019,SnackFoods,FDY09,1998,0.044122209
Regular,,98.2042,GroceryStore,3.5,Small,Tier1,OUT019,Meat,FDH31,1998,0
Regular,,163.2868,GroceryStore,3.5,Small,Tier1,OUT019,SoftDrinks,DRA24,1998,0.069909188
LowFat,11.1,158.8604,SupermarketType1,3.5,Small,Tier1,OUT046,BakingGoods,FDO24,2010,0.176215665
LowFat,19,106.5622,SupermarketType1,3.5,Small,Tier1,OUT046,FrozenFoods,FDL04,2010,0.111923422
LowFat,8.185,117.1808,SupermarketType1,3.5,Small,Tier1,OUT046,FruitsandVegetables,FDZ44,2010,0.038729057
LowFat,9.21,123.1414,SupermarketType1,3.5,Small,Tier1,OUT046,FruitsandVegetables,FDA56,2010,0.008764786
LowFat,12.1,179.166,SupermarketType1,3.5,Small,Tier1,OUT046,HardDrinks,DRN47,2010,0.016826748
LowFat,20.6,148.8392,SupermarketType1,3.5,Small,Tier1,OUT046,HealthandHygiene,NCA17,2010,0
LowFat,13.85,41.048,SupermarketType1,3.5,Small,Tier1,OUT046,Others,NCL07,2010,0.031338558
LowFat,7.365,94.712,SupermarketType1,3.5,Small,Tier1,OUT046,SnackFoods,FDM46,2010,0.159967845
Regular,12.35,76.2328,SupermarketType1,3.5,Small,Tier1,OUT046,BakingGoods,FDT24,2010,0
Regular,5.035,228.2036,SupermarketType1,3.5,Small,Tier1,OUT046,Breads,FDX35,2010,0
Regular,20,107.4622,SupermarketType1,3.5,Small,Tier1,OUT046,Canned,FDL02,2010,0.104083376
Regular,9.695,245.8144,SupermarketType1,3.5,Small,Tier1,OUT046,FrozenFoods,FDT52,2010,0.047429578
Regular,12.6,102.199,SupermarketType1,3.5,Small,Tier1,OUT046,FrozenFoods,FDN16,2010,0.062700289
Regular,16.1,127.4362,SupermarketType1,3.5,Small,Tier1,OUT046,FrozenFoods,FDA28,2010,0.047801883
Regular,12.6,248.6092,SupermarketType1,3.5,Small,Tier1,OUT046,FruitsandVegetables,FDW55,2010,0.021969896
Regular,10.695,156.1972,SupermarketType1,3.5,Small,Tier1,OUT046,SnackFoods,FDG58,2010,0
LF,7.785,64.751,SupermarketType1,3.5,Medium,Tier2,OUT045,FruitsandVegetables,FDV32,2015,0.088888291
LowFat,15.35,65.2168,SupermarketType1,3.5,Medium,Tier2,OUT045,FrozenFoods,FDP04,2015,0.013840784
LowFat,8.1,210.4902,SupermarketType1,3.5,Medium,Tier2,OUT045,FruitsandVegetables,FDG45,2015,0.12829573
LowFat,8.85,181.5292,SupermarketType1,3.5,Medium,Tier2,OUT045,FruitsandVegetables,FDS20,2015,0.053976156
LowFat,11.5,187.953,SupermarketType1,3.5,Medium,Tier2,OUT045,FruitsandVegetables,FDN31,2015,0.073029341
LowFat,15.6,114.1518,SupermarketType1,3.5,Medium,Tier2,OUT045,FruitsandVegetables,FDC44,2015,0.172946916
LowFat,16.2,73.9696,SupermarketType1,3.5,Small,Tier2,OUT045,SoftDrinks,DRH36,2015,0.033447756
LowFat,17.25,263.591,SupermarketType1,3.5,Small,Tier2,OUT045,SoftDrinks,DRF37,2015,0
LowFat,9.3,64.6826,SupermarketType1,3.5,Small,Tier2,OUT017,Breads,FDS35,2020,0.11184963
LowFat,7.405,92.4146,SupermarketType1,3.5,Small,Tier2,OUT017,Canned,FDG50,2020,0.015358176
LowFat,7.55,151.934,SupermarketType1,3.5,Small,Tier2,OUT017,Canned,FDF14,2020,0.0273235
LowFat,16.5,208.2638,SupermarketType1,3.5,Small,Tier2,OUT017,Canned,FDN02,2020,0.074245348
LowFat,19.1,232.6958,SupermarketType1,3.5,Small,Tier2,OUT017,FruitsandVegetables,FDX19,2020,0.097280981
LowFat,15,47.306,SupermarketType1,3.5,Small,Tier2,OUT017,HardDrinks,DRN59,2020,0.064504433
LowFat,8.76,126.2336,SupermarketType1,3.5,Small,Tier2,OUT017,HealthandHygiene,NCB54,2020,0.050335829
LowFat,11.6,99.3042,SupermarketType1,3.5,Small,Tier2,OUT017,HealthandHygiene,NCK53,2020,0.037793818
LowFat,6.525,86.4882,SupermarketType1,3.5,Small,Tier2,OUT017,Household,NCB19,2020,0.090806457
LowFat,15.1,140.5496,SupermarketType1,3.5,High,Tier2,OUT017,Household,NCU18,2020,0.056155909
LowFat,16.2,193.1162,SupermarketType1,3.5,High,Tier2,OUT017,Household,NCW06,2020,0.050625182
LowFat,19.1,185.2608,SupermarketType1,3.5,High,Tier2,OUT017,Others,NCN14,2020,0.092437711
LowFat,17.85,123.7072,SupermarketType1,3.5,High,Tier2,OUT017,SnackFoods,FDZ58,2020,0.052471995
LowFat,10.8,150.4024,SupermarketType1,3.5,High,Tier2,OUT017,SoftDrinks,DRJ37,2020,0.061446997
Regular,8.77,170.5422,SupermarketType1,3.5,High,Tier2,OUT045,FruitsandVegetables,FDU19,2015,0.046866331
Regular,16,56.0246,SupermarketType1,3.5,High,Tier2,OUT045,FruitsandVegetables,FDT56,2015,0.115826834
Regular,12.3,58.7562,SupermarketType1,3.5,High,Tier2,OUT045,SnackFoods,FDX46,2015,0.058234621
Regular,8.85,123.3388,SupermarketType1,3.5,High,Tier2,OUT045,SoftDrinks,DRZ11,2015,0.112893431
Regular,7.06,60.2904,SupermarketType1,3.5,High,Tier2,OUT045,StarchyFoods,FDE35,2015,0.043989429
Regular,11.85,51.4666,SupermarketType1,3.5,High,Tier2,OUT017,BakingGoods,FDI48,2020,0.056033565
Regular,20.75,151.7682,SupermarketType1,3.5,High,Tier2,OUT017,Breakfast,FDP01,2020,0.063684145
Regular,11.6,81.7276,SupermarketType1,3.5,High,Tier2,OUT017,FrozenFoods,FDH40,2020,0.079376029
Regular,18.7,228.601,SupermarketType1,3.5,High,Tier2,OUT017,FrozenFoods,FDP52,2020,0.071091591
Regular,13.3,63.2536,SupermarketType1,3.5,Medium,Tier2,OUT017,FruitsandVegetables,FDG56,2020,0.071856726
Regular,11.3,96.9094,SupermarketType1,3.5,Medium,Tier2,OUT017,Meat,FDZ51,2020,0.054861393
lowfat,15.2,109.6912,SupermarketType1,3.5,Medium,Tier2,OUT045,Household,NCI54,2015,0.03366718
reg,8.985,131.531,SupermarketType1,3.5,Medium,Tier2,OUT045,FrozenFoods,FDW04,2015,0.057944376
LowFat,8.195,91.3462,SupermarketType1,3.5,Small,Tier2,OUT035,BakingGoods,FDY59,2017,0.031397503
LowFat,14,104.3332,SupermarketType1,3.5,Small,Tier2,OUT035,BakingGoods,FDY48,2017,0.023730384
LowFat,14.5,153.4682,SupermarketType1,3.5,Small,Tier2,OUT035,Canned,FDW01,2017,0.064048405
LowFat,10,138.518,SupermarketType1,3.5,Small,Tier2,OUT035,FrozenFoods,FDG53,2017,0.045848263
LowFat,20.6,93.9778,SupermarketType1,3.5,Small,Tier2,OUT035,FruitsandVegetables,FDB32,2017,0.023448504
LowFat,17.75,180.566,SupermarketType1,3.5,Small,Tier2,OUT035,Others,NCP43,2017,0.030501281
LowFat,20,37.819,SupermarketType1,3.5,Small,Tier2,OUT035,Others,NCI31,2017,0.08131178
LowFat,6.865,212.6218,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDF22,2017,0.056819936
LowFat,9.3,106.7964,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDT34,2017,0.174317307
LowFat,11.1,174.4054,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDJ46,2017,0.044814962
LowFat,8.67,145.8128,SupermarketType1,3.5,Small,Tier2,OUT035,SoftDrinks,DRC49,2017,0.065424208
LowFat,6.695,192.082,SupermarketType1,3.5,Small,Tier2,OUT035,StarchyFoods,FDZ34,2017,0.075864171
LowFat,7.435,168.6158,SupermarketType1,3.5,Small,Tier2,OUT035,StarchyFoods,FDA22,2017,0.084436394
LowFat,12.8,261.9252,SupermarketType1,3.5,Small,Tier2,OUT035,StarchyFoods,FDG47,2017,0.069605676
Regular,16.5,183.1292,SupermarketType1,3.5,Small,Tier2,OUT035,Breakfast,FDR37,2017,0.066237024
Regular,12.3,60.4562,SupermarketType1,3.5,Small,Tier2,OUT035,SnackFoods,FDX46,2017,0.058105769
LowFat,9.1,126.8362,GroceryStore,3.5,Medium,Tier3,OUT010,BakingGoods,FDS12,2011,0.291438755
LowFat,7.405,89.7146,GroceryStore,3.5,Medium,Tier3,OUT010,Canned,FDG50,2011,0.02556185
LowFat,15.2,216.7824,GroceryStore,3.5,Medium,Tier3,OUT010,Canned,FDP25,2011,0.035497039
LowFat,9.3,248.9092,GroceryStore,3.5,Medium,Tier3,OUT010,Dairy,FDA15,2011,0.026818196
LowFat,7.325,92.2146,GroceryStore,3.5,Medium,Tier3,OUT010,FruitsandVegetables,FDI56,2011,0.156307983
LowFat,6.135,115.086,GroceryStore,3.5,High,Tier3,OUT010,SoftDrinks,DRD25,2011,0.132183029
LowFat,11.8,184.3924,GroceryStore,3.5,High,Tier3,OUT010,SoftDrinks,DRJ24,2011,0.189689886
Regular,20.85,104.5648,GroceryStore,3.5,High,Tier3,OUT010,Breads,FDP59,2011,0.094512029
Regular,7.55,122.6072,GroceryStore,3.5,High,Tier3,OUT010,FruitsandVegetables,FDA07,2011,0.051794958
Regular,7.63,45.1402,GroceryStore,3.5,High,Tier3,OUT010,SnackFoods,FDU33,2011,0.225476528
Regular,10.695,73.0038,GroceryStore,3.5,High,Tier3,OUT010,SnackFoods,FDV34,2011,0.019123874
LF,18.35,151.934,SupermarketType1,3.5,High,Tier3,OUT013,Dairy,DRF15,2000,0
LF,9,177.737,SupermarketType1,3.5,High,Tier3,OUT013,SnackFoods,FDX09,2000,0.065194971
LowFat,9,214.5534,SupermarketType1,3.5,High,Tier3,OUT013,FrozenFoods,FDH41,2000,0.081943273
LowFat,11.5,191.253,SupermarketType1,3.5,High,Tier3,OUT013,FruitsandVegetables,FDN31,2000,0.072820885
LowFat,7.905,230.2694,SupermarketType1,3.5,High,Tier3,OUT013,HardDrinks,DRK47,2000,0.064011067
LowFat,12.15,117.615,SupermarketType1,3.5,High,Tier3,OUT013,Household,NCK54,2000,0
LowFat,15.3,101.6332,SupermarketType1,3.5,High,Tier3,OUT013,Household,NCG18,2000,0.02295878
LowFat,10.195,43.8428,SupermarketType1,3.5,High,Tier3,OUT013,SnackFoods,FDC58,2000,0.041907414
LowFat,21.25,175.737,SupermarketType1,3.5,High,Tier3,OUT013,SnackFoods,FDA45,2000,0.155250377
LowFat,17.25,261.591,SupermarketType1,3.5,High,Tier3,OUT013,SoftDrinks,DRF37,2000,0.084262458
Regular,11.65,170.4422,SupermarketType1,3.5,High,Tier3,OUT013,BakingGoods,FDM36,2000,0.058681957
Regular,20.25,240.7538,SupermarketType1,3.5,High,Tier3,OUT013,BakingGoods,FDB37,2000,0.022921735
Regular,13.6,231.23,SupermarketType1,3.5,High,Tier3,OUT013,Dairy,FDY38,2000,0.119077255
Regular,14,143.0786,SupermarketType1,3.5,High,Tier3,OUT013,Dairy,FDA02,2000,0.029697925
Regular,9.195,100.1016,SupermarketType1,3.5,High,Tier3,OUT013,FruitsandVegetables,FDK08,2000,0.122202946
lowfat,18.75,189.7504,SupermarketType1,3.5,High,Tier3,OUT013,SnackFoods,FDJ22,2000,0.052766297
LowFat,16.2,101.299,SupermarketType2,3.5,Medium,Tier3,OUT018,Canned,FDF02,2022,0.103894671
LowFat,12.15,245.846,SupermarketType2,3.5,Medium,Tier3,OUT018,FrozenFoods,FDF41,2022,0.131714183
LowFat,13.1,185.0898,SupermarketType2,3.5,Medium,Tier3,OUT018,FrozenFoods,FDG04,2022,0.006087409
LowFat,7.72,121.744,SupermarketType2,3.5,Medium,Tier3,OUT018,FruitsandVegetables,FDC56,2022,0.122015744
LowFat,7.905,230.2694,SupermarketType2,3.5,Medium,Tier3,OUT018,HardDrinks,DRK47,2022,0.064325351
LowFat,8.27,238.188,SupermarketType2,3.5,Medium,Tier3,OUT018,HealthandHygiene,NCV53,2022,0.01889024
LowFat,16.35,98.141,SupermarketType2,3.5,Medium,Tier3,OUT018,Household,NCN30,2022,0.017062427
LowFat,21.25,146.7102,SupermarketType2,3.5,Medium,Tier3,OUT018,Household,NCO42,2022,0.024756031
LowFat,11.5,173.908,SupermarketType2,3.5,Medium,Tier3,OUT018,StarchyFoods,FDA34,2022,0.014921093
LowFat,12.8,261.3252,SupermarketType2,3.5,Medium,Tier3,OUT018,StarchyFoods,FDG47,2022,0.069902438
Regular,7.22,62.951,SupermarketType2,3.5,Medium,Tier3,OUT018,BakingGoods,FDI60,2022,0.038477325
Regular,15.5,83.1934,SupermarketType2,3.5,Medium,Tier3,OUT018,BakingGoods,FDF24,2022,0.025473816
Regular,15.5,178.4028,SupermarketType2,3.5,Medium,Tier3,OUT018,FruitsandVegetables,FDG20,2022,0.126199917
Regular,20.6,187.1556,SupermarketType2,3.5,Medium,Tier3,OUT018,FruitsandVegetables,FDG09,2022,0.048131556
Regular,6.67,130.5626,SupermarketType2,3.5,Medium,Tier3,OUT018,SnackFoods,FDE10,2022,0.09031453
LowFat,,125.7046,SupermarketType3,3.5,Medium,Tier3,OUT027,Breads,FDV23,1998,0.105324246
LowFat,,249.1092,SupermarketType3,3.5,Medium,Tier3,OUT027,Canned,FDX13,1998,0.047551568
LowFat,,45.2744,SupermarketType3,3.5,Medium,Tier3,OUT027,Dairy,FDD51,1998,0.119371835
LowFat,,88.7172,SupermarketType3,3.5,Medium,Tier3,OUT027,Dairy,FDY50,1998,0.130321652
LowFat,,39.6506,SupermarketType3,3.5,Medium,Tier3,OUT027,FruitsandVegetables,FDE32,1998,0.048522793
LowFat,,55.7298,SupermarketType3,3.5,Medium,Tier3,OUT027,FruitsandVegetables,FDG44,1998,0
LowFat,,162.7894,SupermarketType3,3.5,Medium,Tier3,OUT027,FruitsandVegetables,FDL44,1998,0.012215675
LowFat,,96.9384,SupermarketType3,3.5,Medium,Tier3,OUT027,HealthandHygiene,NCO41,1998,0.018757586
LowFat,,144.476,SupermarketType3,3.5,Medium,Tier3,OUT027,HealthandHygiene,NCU29,1998,0.025354072
LowFat,,42.4454,SupermarketType3,3.5,Medium,Tier3,OUT027,Household,NCD55,1998,0.024213354
LowFat,,172.3106,SupermarketType3,3.5,Medium,Tier3,OUT027,Household,NCG54,1998,0.079419801
LowFat,,213.456,SupermarketType3,3.5,Medium,Tier3,OUT027,SnackFoods,FDK33,1998,0.011180843
LowFat,,74.767,SupermarketType3,3.5,Medium,Tier3,OUT027,SoftDrinks,DRG01,1998,0.044660955
LowFat,,172.8738,SupermarketType3,3.5,Medium,Tier3,OUT027,SoftDrinks,DRH01,1998,0.097429924
Regular,,177.037,SupermarketType3,3.5,Medium,Tier3,OUT027,BakingGoods,FDW60,1998,0.016979326
Regular,,184.2608,SupermarketType3,3.5,Medium,Tier3,OUT027,Dairy,FDZ50,1998,0
Regular,,177.037,SupermarketType3,3.5,Medium,Tier3,OUT027,FrozenFoods,FDA52,1998,0.127800388
Regular,,57.2588,SupermarketType3,3.5,Medium,Tier3,OUT027,SnackFoods,FDG10,1998,0.010886324
LowFat,17.5,141.618,SupermarketType1,3.4,Medium,Tier1,OUT049,Meat,FDN15,2012,0.016760075
LowFat,18.7,256.6672,SupermarketType2,3.4,Medium,Tier3,OUT018,SnackFoods,FDP33,2022,0
LowFat,14,130.431,SupermarketType1,3.4,Medium,Tier1,OUT049,HealthandHygiene,NCW29,2012,0.028907832
LowFat,16.7,181.2292,SupermarketType2,3.4,Medium,Tier3,OUT018,Canned,FDX25,2022,0
LowFat,6.59,84.8908,SupermarketType1,3.4,Medium,Tier1,OUT049,FruitsandVegetables,FDQ56,2012,0.105761491
Regular,6.135,151.3366,SupermarketType1,3.4,Small,Tier2,OUT045,BakingGoods,FDM24,2015,0
LowFat,6.655,209.2586,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDB44,2000,0.016944719
Regular,17.75,185.424,GroceryStore,3.4,Medium,Tier3,OUT010,BakingGoods,FDZ23,2011,0.112985849
LowFat,20.25,219.3482,SupermarketType1,3.4,Small,Tier2,OUT035,Dairy,DRJ39,2017,0.036319195
LowFat,18.7,83.3566,SupermarketType1,3.4,Medium,Tier1,OUT049,Dairy,FDT38,2012,0.0576269
LowFat,18.75,97.4042,SupermarketType1,3.4,Medium,Tier1,OUT049,Dairy,DRD27,2012,0.023876985
LowFat,9.3,89.4172,SupermarketType1,3.4,Medium,Tier1,OUT049,FruitsandVegetables,FDX44,2012,0.043033346
LowFat,19.1,233.5958,SupermarketType1,3.4,Medium,Tier1,OUT049,FruitsandVegetables,FDX19,2012,0.09688421
LowFat,21.25,144.1102,SupermarketType1,3.4,Medium,Tier1,OUT049,Household,NCO42,2012,0.024693927
LowFat,12.5,125.702,SupermarketType1,3.4,Medium,Tier1,OUT049,StarchyFoods,FDF59,2012,0.071354774
Regular,19.75,179.866,SupermarketType1,3.4,Medium,Tier1,OUT049,FrozenFoods,FDE04,2012,0.018051091
Regular,8.85,122.0388,SupermarketType1,3.4,Medium,Tier1,OUT049,SoftDrinks,DRZ11,2012,0.112840108
LowFat,,54.2298,GroceryStore,3.4,Small,Tier1,OUT019,HardDrinks,DRL59,1998,0.037160705
LowFat,,159.4578,GroceryStore,3.4,Small,Tier1,OUT019,SnackFoods,FDO57,1998,0.19033746
Regular,,112.3518,GroceryStore,3.4,Small,Tier1,OUT019,SnackFoods,FDU45,1998,0.06216667
LF,11.3,247.8118,SupermarketType1,3.4,Small,Tier1,OUT046,BakingGoods,FDJ48,2010,0.056434817
LF,5.615,121.973,SupermarketType1,3.4,Small,Tier1,OUT046,HealthandHygiene,NCK29,2010,0
LF,11.3,199.3426,SupermarketType1,3.4,Small,Tier1,OUT046,Meat,FDV39,2010,0.007279889
LowFat,17.75,145.1444,SupermarketType1,3.4,Small,Tier1,OUT046,FruitsandVegetables,FDV55,2010,0.05507343
Regular,14.85,120.8072,SupermarketType1,3.4,Small,Tier1,OUT046,BakingGoods,FDA35,2010,0.053837561
Regular,10,127.2994,SupermarketType1,3.4,Small,Tier1,OUT046,SnackFoods,FDZ57,2010,0.037764307
reg,10.6,49.7008,SupermarketType1,3.4,Small,Tier1,OUT046,Breakfast,FDO49,2010,0.033052168
LF,19.7,124.2362,SupermarketType1,3.4,Medium,Tier2,OUT045,HardDrinks,DRL47,2015,0.038815341
LF,20.5,154.134,SupermarketType1,3.4,Medium,Tier2,OUT017,Others,NCM26,2020,0.023274107
LowFat,6.465,264.1884,SupermarketType1,3.4,Medium,Tier2,OUT045,Canned,FDS13,2015,0.124758619
LowFat,9.3,184.2292,SupermarketType1,3.4,Medium,Tier2,OUT045,FrozenFoods,FDF52,2015,0.066918731
LowFat,10.65,57.2272,SupermarketType1,3.4,Medium,Tier2,OUT045,FruitsandVegetables,FDC20,2015,0.024020078
LowFat,8.26,117.0834,SupermarketType1,3.4,Medium,Tier2,OUT045,HardDrinks,DRI11,2015,0.03447406
LowFat,13.85,116.1492,SupermarketType1,3.4,Small,Tier2,OUT045,HardDrinks,DRO35,2015,0.034640466
LowFat,6.965,159.6604,SupermarketType1,3.4,Small,Tier2,OUT045,Household,NCA42,2015,0
LowFat,6.17,65.6826,SupermarketType1,3.4,Small,Tier2,OUT045,Meat,FDL27,2015,0.010652508
LowFat,21.25,184.6608,SupermarketType1,3.4,Small,Tier2,OUT045,Meat,FDT03,2015,0.01001904
LowFat,15.1,196.511,SupermarketType1,3.4,Small,Tier2,OUT045,SnackFoods,FDY21,2015,0.173833129
LowFat,10.895,262.2568,SupermarketType1,3.4,Small,Tier2,OUT017,Dairy,FDB15,2020,0.137584599
LowFat,17.5,171.7738,SupermarketType1,3.4,High,Tier2,OUT017,SoftDrinks,DRH01,2020,0.098457814
Regular,6.575,145.4444,SupermarketType1,3.4,High,Tier2,OUT045,Breads,FDN23,2015,0.07566089
Regular,6.615,251.1408,SupermarketType1,3.4,High,Tier2,OUT045,Canned,FDN38,2015,0.092158377
Regular,15,57.5904,SupermarketType1,3.4,High,Tier2,OUT045,Canned,FDA01,2015,0.054488534
Regular,20.25,93.212,SupermarketType1,3.4,High,Tier2,OUT045,Canned,FDB14,2015,0.102932246
Regular,6.67,88.9514,SupermarketType1,3.4,High,Tier2,OUT045,SnackFoods,FDS33,2015,0.12367891
Regular,8.27,148.7708,SupermarketType1,3.4,High,Tier2,OUT045,SnackFoods,FDU57,2015,0.089735804
Regular,8.6,191.653,SupermarketType1,3.4,High,Tier2,OUT017,Canned,FDJ38,2020,0.040432954
Regular,17.1,138.6838,SupermarketType1,3.4,High,Tier2,OUT017,Canned,FDH14,2020,0.047073322
Regular,7.75,34.5558,SupermarketType1,3.4,High,Tier2,OUT017,FrozenFoods,FDV16,2020,0.083399788
LF,6.525,86.7882,SupermarketType1,3.4,Small,Tier2,OUT035,Household,NCB19,2017,0.090278634
LF,12.85,254.704,SupermarketType1,3.4,Small,Tier2,OUT035,StarchyFoods,FDD11,2017,0
LowFat,7.565,57.393,SupermarketType1,3.4,Small,Tier2,OUT035,HealthandHygiene,NCR29,2017,0.054630544
LowFat,17.7,129.1678,SupermarketType1,3.4,Small,Tier2,OUT035,Household,NCM54,2017,0.050929429
LowFat,8.785,156.4656,SupermarketType1,3.4,Small,Tier2,OUT035,SoftDrinks,DRB24,2017,0.020573334
LowFat,20.75,153.0024,SupermarketType1,3.4,Small,Tier2,OUT035,SoftDrinks,DRE49,2017,0
Regular,11.5,86.054,SupermarketType1,3.4,Small,Tier2,OUT035,Dairy,FDC16,2017,0.020565921
LowFat,15,121.8414,GroceryStore,3.4,Medium,Tier3,OUT010,Breads,FDW47,2011,0.077622622
LowFat,10.195,112.486,GroceryStore,3.4,Medium,Tier3,OUT010,HardDrinks,DRO47,2011,0.187841082
LowFat,11.6,100.4042,GroceryStore,3.4,Medium,Tier3,OUT010,HealthandHygiene,NCK53,2011,0.062903297
LowFat,15.1,197.211,GroceryStore,3.4,High,Tier3,OUT010,SnackFoods,FDY21,2011,0
Regular,5.785,262.1252,GroceryStore,3.4,High,Tier3,OUT010,FruitsandVegetables,FDS56,2011,0.064871045
LowFat,6.445,94.4436,SupermarketType1,3.4,High,Tier3,OUT013,BakingGoods,FDX23,2000,0.029667053
LowFat,8.235,147.6076,SupermarketType1,3.4,High,Tier3,OUT013,BakingGoods,FDF12,2000,0.08235926
LowFat,6.465,266.1884,SupermarketType1,3.4,High,Tier3,OUT013,Canned,FDS13,2000,0.124402507
LowFat,8.85,183.8292,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDS20,2000,0.053822086
LowFat,10.3,101.2042,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDU08,2000,0.027292686
LowFat,18.6,93.4436,SupermarketType1,3.4,High,Tier3,OUT013,HealthandHygiene,NCS17,2000,0.080434451
LowFat,18,148.6418,SupermarketType1,3.4,High,Tier3,OUT013,SnackFoods,FDW45,2000,0.038978526
LowFat,16.2,73.4696,SupermarketType1,3.4,High,Tier3,OUT013,SoftDrinks,DRH36,2000,0
Regular,4.555,110.1544,SupermarketType1,3.4,High,Tier3,OUT013,FrozenFoods,FDP40,2000,0.034328578
Regular,20.2,129.1678,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDV20,2000,0.059751638
Regular,20.25,222.0772,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDB57,2000,0.018789455
Regular,20.35,234.9958,SupermarketType1,3.4,High,Tier3,OUT013,FruitsandVegetables,FDX31,2000,0.014813268
